person_id,label,net_dx,net_dy,net_dist,duration_sec,path_length,straightness,avg_speed,dir_cos,dir_sin,x_range,y_range
me,left,0.009211631534743248,0.003104341540471678,0.00972065285522399,0.5630000000001019,0.00972065285522399,1.0,0.01726581324195778,0.9476350685430363,0.31935525182378766,0.009211631534743248,0.003104341540471678
me,left,-0.32834449632377616,-0.07396926886388178,0.3365732624591138,0.9060000000008586,0.33727906756981596,0.9979073557224061,0.37227270151158537,-0.9755513373961568,-0.21977167266180989,0.32834449632377616,0.07396926886388178
me,left,-0.294069761013137,-0.030392525253462588,0.2956361444979383,0.9689999999991414,0.29688837224650966,0.9957821596747088,0.3063863490678769,-0.9947016509518435,-0.1028038209099109,0.294069761013137,0.030392525253462588
me,left,-0.30723019000344565,-0.08456530192495648,0.31865605272646613,0.8590000000003783,0.31865605272646613,1.0,0.37096164461737574,-0.9641435879680954,-0.26538112551575227,0.30723019000344565,0.08456530192495648
me,left,-0.121284245020858,0.017566201756367028,0.12254974310223955,0.9059999999990396,0.205014327167355,0.5977618481375749,0.22628512932403125,-0.9896735966200615,0.14333936009732862,0.1514230296029112,0.0419360581978927
me,left,-0.191570747488145,-0.030595449837556243,0.19399853825204208,1.0,0.3197220314549952,0.6067725060083942,0.3197220314549952,-0.987485520325195,-0.15770969262565662,0.2530309656425404,0.042722394869444735
me,left,0.0005622560268460086,-0.008987633544602303,0.00900520341645791,0.7030000000013388,0.00900520341645791,1.0,0.012809677690527398,0.06243679357852478,-0.9980489200473255,0.0005622560268460086,0.008987633544602303
me,left,-0.40479837814887804,-0.11733819327219275,0.4214617165916075,0.9220000000004802,0.4683609710792201,0.8998651523427645,0.507983699651818,-0.9604629844497214,-0.27840771451584145,0.42223849387106765,0.13524029699795737
me,left,0.0015569447849016482,-0.009565863687515885,0.009691740047657462,0.5619999999998981,0.009691740047657462,1.0,0.01724508905277441,0.16064656885612288,-0.9870119958312334,0.0015569447849016482,0.009565863687515885
me,left,-0.4644147425223523,-0.0499690274869673,0.4670952330950254,0.8430000000007567,0.47460463683533294,0.9841775592619989,0.5629948242406962,-0.9942613617464862,-0.10697824329284399,0.4644147425223523,0.06739263979535626
me,left,0.01456427653881709,0.008052287261603341,0.016642039575800717,0.4530000000013388,0.016642039575800717,1.0,0.03673739420695703,0.8751497358529952,0.48385218800418056,0.01456427653881709,0.008052287261603341
me,up,0.014059940963694673,-0.06666456865263748,0.0681310990190588,0.9060000000008586,0.18171859742190635,0.3749263971087944,0.2005724033352474,0.20636597920960567,-0.978474875827101,0.0748741085316551,0.08510004877352051
me,up,-0.02563023519750751,-0.08486618686970815,0.08865200860715891,1.0,0.6011747019930404,0.1474646360088938,0.6011747019930404,-0.2891105977201491,-0.9572957026362847,0.04246410487429364,0.3411904005979323
me,up,-0.021063739064945186,-0.23173240449011506,0.23268774869804898,0.9220000000004802,0.2628350316937622,0.8852996010408581,0.28507053329026605,-0.09052362740540709,-0.9958943080876439,0.021063739064945186,0.24664254748909092
me,up,0.004720530642787102,-0.002872931308077309,0.0055260423315807855,0.9059999999990396,0.009012840043572326,0.6131299684522622,0.00994794706797117,0.8542335290864017,-0.5198894861262264,0.006619047216667395,0.002872931308077309
me,up,0.005456519995208464,-0.14259730224669154,0.1427016615828015,1.0,0.14519767821727575,0.9828095279131174,0.14519767821727575,0.038237256207716695,-0.9992686887107518,0.008912574369997595,0.14259730224669154
me,up,-0.004466160680194786,-0.1960955919557878,0.19614644471851164,0.8909999999996217,0.1968334560929094,0.9965096819004516,0.22091296980133893,-0.02276952144916081,-0.9997407408388318,0.004466160680194786,0.1960955919557878
me,up,0.01636244827437905,-0.29784002473119814,0.2982891383295953,0.9680000000007567,0.33016500102086804,0.903454749616971,0.34107954650889455,0.05485432143459184,-0.9984943682464866,0.01894254459465128,0.31359784390174444
me,up,-0.028260683303978906,-0.033669446682029425,0.0439579101036641,1.0,0.22544742840599424,0.1949807563318178,0.22544742840599424,-0.6429032507990694,-0.7659473938280545,0.028260683303978906,0.1280085237972194
me,up,-0.0037432698901266326,-0.2870526200168082,0.2870770257752863,0.9060000000008586,0.2874678687199032,0.998640394328739,0.3172934533329258,-0.013039252723262958,-0.9999149853304624,0.009594374763402969,0.2870526200168082
me,up,-0.05283167974308223,-0.1370806691920139,0.14690914284211842,0.9059999999990396,0.14884262283576496,0.9870099037707769,0.1642854556687889,-0.3596214552817848,-0.9330982846951392,0.05283167974308223,0.1370806691920139
me,up,0.020232495504141745,-0.16011590500969614,0.1613891474399662,0.9680000000007567,0.2264433681349527,0.7127130671532127,0.2339290993127848,0.12536465942772182,-0.9921107307990229,0.021150543187528625,0.18990556755742288
me,up,-0.0633405022322997,-0.1646759567748976,0.17643749590936703,0.9529999999995198,0.27876625322254384,0.6329227224233415,0.29251443150334133,-0.35899683287750045,-0.9333387777136039,0.0633405022322997,0.21708910886001692
